"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
10, 6.432431839990862e-03, 1.016131660494208e-02, 9.268927210070019e-01, 2.532733116294698e+02, 1.846934444716725e+02, 2.161507078141194e+05, 6.525846837672665e+04, 2.452662270413739e+02, 1.077181940865290e+00, -9.568297517976678e-01
11, 7.481718136580204e-03, 1.092770831239136e-02, 9.711291071565703e-01, 2.573094528625482e+02, 1.835357809887318e+02, 2.252944417866532e+05, 6.954511820830629e+04, 2.494709746328419e+02, 1.027857402743457e+00, -8.431067540545982e-01
12, 8.555916556299430e-03, 1.171229566829594e-02, 9.923366647158630e-01, 2.606337110412059e+02, 1.910552372587375e+02, 2.302328436188494e+05, 7.104543484249583e+04, 2.494063370989910e+02, 1.028620665620220e+00, -8.033039915460141e-01
13, 9.659463984877487e-03, 1.250935914645646e-02, 9.209177206325493e-01, 2.684199808706196e+02, 1.746839991086582e+02, 2.156209948915251e+05, 6.397414187980664e+04, 2.419992302443744e+02, 1.115116787298947e+00, -9.909023877836064e-01
14, 1.087582449533125e-02, 1.319004145554245e-02, 8.656231703311414e-01, 2.700230070681404e+02, 1.503998609421198e+02, 2.034857053872354e+05, 5.932173470194548e+04, 2.387345717466961e+02, 1.152763701263858e+00, -1.114328772437185e+00
15, 1.212082238523997e-02, 1.388674940620924e-02, 8.943635571008841e-01, 2.730661359910764e+02, 1.498026002333474e+02, 2.094470657068500e+05, 6.208609676763815e+04, 2.418302407246021e+02, 1.117071331308002e+00, -1.040991421986531e+00
16, 1.339504560808133e-02, 1.459981202059080e-02, 9.231712019953837e-01, 2.774557653877539e+02, 1.555815709227746e+02, 2.158578475730839e+05, 6.442145717022583e+04, 2.430964635549617e+02, 1.102408739889422e+00, -9.790353032860523e-01
17, 1.469908984313819e-02, 1.532956264422593e-02, 8.918335432286065e-01, 2.809525458735604e+02, 1.469024674007657e+02, 2.095044038110609e+05, 6.126063404061478e+04, 2.392919175455660e+02, 1.146352172174892e+00, -1.062890597223728e+00
18, 1.608039264463233e-02, 1.598343188007251e-02, 8.472221602283093e-01, 2.805293980334779e+02, 1.297593689094303e+02, 1.998379637750758e+05, 5.738283939220578e+04, 2.359473328893947e+02, 1.184747583104434e+00, -1.165766840764852e+00
19, 1.750682883151234e-02, 1.662670099459585e-02, 8.538269513534231e-01, 2.824716942789837e+02, 1.257978423225225e+02, 2.011592452474526e+05, 5.806680489942123e+04, 2.369127401184890e+02, 1.173683256129335e+00, -1.147621526617571e+00
20, 1.896633049489777e-02, 1.728488139641586e-02, 8.782682843786573e-01, 2.855490310553088e+02, 1.281962993573744e+02, 2.063978206087007e+05, 6.024873811596625e+04, 2.389742462893970e+02, 1.150007278374084e+00, -1.089735765939695e+00
21, 2.045955065504890e-02, 1.795826757312929e-02, 8.807468809716062e-01, 2.889196273331522e+02, 1.278862333014220e+02, 2.071916727025223e+05, 6.020740010415481e+04, 2.381382211490187e+02, 1.159617618704516e+00, -1.090832445819937e+00
