"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
66, 5.310446946743542e-01, -4.690047466749794e-02, 4.407766455465083e-01, 1.067253656429508e+02, 1.301810853334553e+01, 9.317316112513801e+04, 1.010131640312497e-04, 3.202407964355310e+04, 2.530978331440383e+02, 7.648267216774094e-01, -9.669895341972513e-02, 1.614984198986343e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.462611444710317e-06
67, 4.867125381306089e-01, -5.193648183340571e-02, 4.307023067534795e-01, 1.083979078516126e+02, 1.097459902198415e+01, 9.131967412222260e+04, 9.866665058333381e-05, 3.101568730662247e+04, 2.508618132731910e+02, 7.966949555080904e-01, -1.782987445556597e-01, 1.603493639345477e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.100848466804818e-06
68, 4.427533049841950e-01, -5.583941545480441e-02, 4.223878807087822e-01, 1.097079164653552e+02, 8.039156281055346e+00, 8.978798933888688e+04, 9.648295048673552e-05, 3.018564925871191e+04, 2.489541773658628e+02, 8.233430936938129e-01, -2.454659857809770e-01, 1.593653469459910e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.819112970176505e-06
69, 3.997551599629293e-01, -5.830856379318450e-02, 4.186767304556231e-01, 1.105824352528305e+02, 4.396792779834987e+00, 8.912181408477019e+04, 9.520673248396306e-05, 2.979800316367829e+04, 2.479354821211849e+02, 8.373984491676424e-01, -2.768345704388948e-01, 1.588384624066882e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.685691737935471e-06
70, 3.582817047945660e-01, -5.919807463824724e-02, 4.205751082959874e-01, 1.108439565330728e+02, 5.633944232486476e-01, 8.950177055375821e+04, 9.521559576380057e-05, 2.995789923408461e+04, 2.481407757074260e+02, 8.345957153797544e-01, -2.638956720847812e-01, 1.589447226527180e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.712808222619713e-06
71, 3.188330708400952e-01, -5.871985367441743e-02, 4.258648321525128e-01, 1.102702258469930e+02, -2.721493187772063e+00, 9.048341980903635e+04, 9.603086243895486e-05, 3.047938155285892e+04, 2.493243631225673e+02, 8.182528169250750e-01, -2.216969695216595e-01, 1.595565688243358e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.837575897178615e-06
72, 2.817889412662022e-01, -5.731017920724100e-02, 4.322363250378467e-01, 1.091597290455847e+02, -5.253206030789395e+00, 9.164226224396036e+04, 9.723819594439223e-05, 3.113055649645814e+04, 2.508972883169436e+02, 7.962449164807007e-01, -1.690034518850753e-01, 1.603676305724970e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.012773781806821e-06
73, 2.474071387869388e-01, -5.528253780750009e-02, 4.385778468885789e-01, 1.079226846933120e+02, -7.255809582398631e+00, 9.279238863656629e+04, 9.861450617296555e-05, 3.178155024567146e+04, 2.524403255867018e+02, 7.743140681300305e-01, -1.163245966209656e-01, 1.611610220009056e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.215917505837361e-06
74, 2.158361218181742e-01, -5.287606075808103e-02, 4.443427697968995e-01, 1.066813707385432e+02, -8.946669877849114e+00, 9.383547522809138e+04, 9.991833939141181e-05, 3.237557897225905e+04, 2.538222976355441e+02, 7.543599229005531e-01, -6.825538958411487e-02, 1.618697105893215e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.420128823789965e-06
75, 1.871305265451957e-01, -5.022753050312062e-02, 4.497231860507024e-01, 1.054394129722262e+02, -1.055482124340934e+01, 9.480899787511778e+04, 1.011296901992836e-04, 3.292991663257867e+04, 2.550795826728591e+02, 7.359293652866404e-01, -2.339801052216381e-02, 1.625129184884121e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.624482094053375e-06
76, 1.612676208401028e-01, -4.741358967464512e-02, 4.552093873131666e-01, 1.041447660635472e+02, -1.219860970574926e+01, 9.580544792471870e+04, 1.023635728076917e-04, 3.349146228064192e+04, 2.563027379964662e+02, 7.177277241292205e-01, 2.204264379173984e-02, 1.631372657687135e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.848382372440206e-06
77, 1.381599720083332e-01, -4.449154748372233e-02, 4.607482476789118e-01, 1.026975694098310e+02, -1.380443804427128e+01, 9.680768128584366e+04, 1.035954396043734e-04, 3.406223947742578e+04, 2.575371296964869e+02, 6.990627453116555e-01, 6.823032128290762e-02, 1.637659556572378e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.088313984549119e-06
78, 1.176649866578584e-01, -4.155258587677874e-02, 4.661168618028823e-01, 1.010780131642304e+02, -1.536409980936173e+01, 9.777113931258065e+04, 1.047664759113628e-04, 3.462339149982909e+04, 2.587647638973268e+02, 6.801747635143330e-01, 1.136391231417102e-01, 1.643898232650658e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.332511757087391e-06
79, 9.961098564888662e-02, -3.863200895098476e-02, 4.715917615431588e-01, 9.930394333816059e+01, -1.701942958971100e+01, 9.875304100601946e+04, 1.059579570827835e-04, 3.519624970288296e+04, 2.599923238894514e+02, 6.609333819026968e-01, 1.599951970702234e-01, 1.650122835844952e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.597691331993552e-06
80, 8.380727588574580e-02, -3.574980961555324e-02, 4.774687361422803e-01, 9.729568554769212e+01, -1.879076299743465e+01, 9.980816848455898e+04, 1.072320080093735e-04, 3.581010041264765e+04, 2.612708415450095e+02, 6.404811983573233e-01, 2.096684124160577e-01, 1.656591346815186e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.901516993805054e-06
81, 7.005351257658916e-02, -3.292356118342783e-02, 4.836876752854006e-01, 9.496475322748714e+01, -2.058668046406281e+01, 1.009204320280598e+05, 1.085904081276424e-04, 3.646395269128158e+04, 2.626207687602675e+02, 6.183811744220782e-01, 2.625785818176658e-01, 1.663405192957075e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.246612132948017e-06
82, 5.814406577032805e-02, -3.018646729472797e-02, 4.898635845054723e-01, 9.226964902589502e+01, -2.236234156514090e+01, 1.020131173333597e+05, 1.098973611854296e-04, 3.712513567921279e+04, 2.640117396236216e+02, 5.950006410341504e-01, 3.160819571824984e-01, 1.670409164176151e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.604430933088322e-06
83, 4.788189312238265e-02, -2.755008918532248e-02, 4.965781606073785e-01, 8.916119170392660e+01, -2.433744387936776e+01, 1.032039388669451e+05, 1.113327319044571e-04, 3.784121914036752e+04, 2.654653542551042e+02, 5.698232198860194e-01, 3.740279160381368e-01, 1.677710187229892e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.024952371205194e-06
84, 3.909134991058728e-02, -2.498584928010193e-02, 5.042131322757063e-01, 8.541312757497580e+01, -2.639943689269957e+01, 1.045599035388227e+05, 1.129659017759884e-04, 3.865374147527551e+04, 2.670593147137431e+02, 5.412151089140361e-01, 4.397777738995958e-01, 1.685694662133497e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.542139184369626e-06
85, 3.159690398645511e-02, -2.251673080976749e-02, 5.124852641250309e-01, 8.090725449219120e+01, -2.818867009139440e+01, 1.060199557839953e+05, 1.147335944637138e-04, 3.954328142760550e+04, 2.687952987515444e+02, 5.086561182936729e-01, 5.117599495457700e-01, 1.694365195594287e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.147935030049193e-06
86, 2.523741151323337e-02, -2.015904542899437e-02, 5.210894679829136e-01, 7.571221126284362e+01, -2.960610412429586e+01, 1.075312308743294e+05, 1.166963696592680e-04, 4.047593740406746e+04, 2.705920079682018e+02, 4.730909754486095e-01, 5.872311030777633e-01, 1.703311371441209e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.858781155252483e-06
87, 1.986392838448178e-02, -1.792868545672858e-02, 5.287431618634153e-01, 6.977798456039157e+01, -3.062296661854938e+01, 1.088410974268820e+05, 1.182136606750515e-04, 4.134001029511122e+04, 2.723680502833633e+02, 4.356063947539714e-01, 6.571524668695675e-01, 1.712127197995444e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.480151117261653e-06
88, 1.534774846144801e-02, -1.581892709977208e-02, 5.386355245165508e-01, 6.253336252179908e+01, -3.194839421402795e+01, 1.105873816919029e+05, 1.204958587992210e-04, 4.240398494563587e+04, 2.742470874582173e+02, 3.926973709065117e-01, 7.432500164810668e-01, 1.721424782550109e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.453303061162088e-06
89, 1.163653970296240e-02, -1.372531535840689e-02, 5.491435804861056e-01, 5.362536359296801e+01, -3.189296550634207e+01, 1.124250485880719e+05, 1.229292614975927e-04, 4.355223326505419e+04, 2.762834457911464e+02, 3.409739002975840e-01, 8.361670484786713e-01, 1.731466841972867e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.589707056741195e-06
90, 8.564138007406649e-03, -1.178437354733710e-02, 5.575784021313883e-01, 4.364274876176972e+01, -2.974327618666937e+01, 1.138392380479619e+05, 1.245306846861478e-04, 4.453517153062834e+04, 2.782451043093828e+02, 2.832586020043324e-01, 9.157070789141526e-01, 1.741107392754139e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.045255716344800e-05
91, 6.071653395227637e-03, -9.932983308588633e-03, 5.684370069547232e-01, 3.191365180416047e+01, -2.644875176588313e+01, 1.157606407504006e+05, 1.277734421422152e-04, 4.569978557765946e+04, 2.800671446160268e+02, 2.173459432311390e-01, 1.009948436678708e+00, 1.750032895359857e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.209184647922409e-05
92, 4.149887413224317e-03, -8.125848548754405e-03, 5.753623088060070e-01, 1.938874598027421e+01, -1.913059686675911e+01, 1.169194961630282e+05, 1.290016833986500e-04, 4.650990767333593e+04, 2.816011436502330e+02, 1.407233494432681e-01, 1.075504065555282e+00, 1.757525968211951e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.290396887790541e-05
93, 2.591096554019867e-03, -6.499081124118603e-03, 5.814368896853521e-01, 6.673975645881491e+00, -8.460722286175500e+00, 1.179973894520746e+05, 1.321204076240483e-04, 4.715901136911958e+04, 2.825481414502156e+02, 5.500050194734076e-02, 1.128029976415266e+00, 1.762142016846282e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.443988867296589e-05
94, 1.585676498036875e-03, -4.874625479413114e-03, 5.819562762079517e-01, -4.003981498727340e+00, 6.696171589856907e+00, 1.180893516427836e+05, 1.300263224523326e-04, 4.721482135980829e+04, 2.826300529487052e+02, 3.977913681907707e-02, 1.132546158675594e+00, 1.762540939047360e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.370079052885495e-05
95, 7.743669093494790e-04, -3.460449075654573e-03, 5.780283837931640e-01, -1.064993336324050e+01, 2.474129263535765e+01, 1.174557765103468e+05, 1.305567951703345e-04, 4.673126665465352e+04, 2.816363669130347e+02, 1.385134949019074e-01, 1.093416584304243e+00, 1.757697793149922e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.366554477006089e-05
96, 4.074825359550005e-04, -2.138944873119272e-03, 5.632708637070705e-01, -1.022524057575414e+01, 4.311248131698687e+01, 1.147785097206272e+05, 1.241890862559119e-04, 4.521431773782623e+04, 2.796333980303431e+02, 2.346530591993208e-01, 9.706640501529398e-01, 1.747910643413181e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.062487415149543e-05
97, 1.871406774526362e-04, -9.823331241699839e-04, 5.555571871882481e-01, -1.179570610221788e+01, 6.199409920127068e+01, 1.137347732349727e+05, 1.228216216892453e-04, 4.406024697800593e+04, 2.762793987174824e+02, 3.408952545537258e-01, 8.772758623330400e-01, 1.731446919153150e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.964453195729899e-06
