"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
66, 9.145502552284008e-01, 1.631983358230380e-02, 4.429805898743917e-01, 9.353959345994267e+01, -1.646552092228869e+01, 9.275252155818489e+04, 1.008728541606906e-04, 3.302824826758815e+04, 2.597354262406573e+02, 6.636248534044921e-01, -1.544094799305799e-02, 1.648821311505977e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.354155668229647e-06
67, 9.293309541706712e-01, 1.368380798093154e-02, 4.468677506868722e-01, 9.210965090970176e+01, -1.663679036867459e+01, 9.341866061861246e+04, 1.018359089952613e-04, 3.344640681109517e+04, 2.607358802946150e+02, 6.470649152346846e-01, 1.839672466889425e-02, 1.653886565918476e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.502986296656899e-06
68, 9.432053141855538e-01, 1.114421666330185e-02, 4.508342940103620e-01, 9.030974200404047e+01, -1.671592418491854e+01, 9.406948241761094e+04, 1.028183248703658e-04, 3.388572110859856e+04, 2.618364673605208e+02, 6.280130664010366e-01, 5.394633527821475e-02, 1.659448369639574e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.660788234090292e-06
69, 9.561998506523430e-01, 8.710579353411884e-03, 4.551097440585318e-01, 8.785780014733832e+01, -1.663625285329666e+01, 9.472431985797409e+04, 1.040911770826973e-04, 3.437595656821325e+04, 2.631291745193287e+02, 6.041994680901368e-01, 9.361652082697662e-02, 1.665967175091562e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.859602049646978e-06
70, 9.683439024357601e-01, 6.384289237110225e-03, 4.584830327008436e-01, 8.297335561046140e+01, -1.608400782884474e+01, 9.503932436198155e+04, 1.051534861910479e-04, 3.489968289480619e+04, 2.651725457610424e+02, 5.646927776895982e-01, 1.359968100231983e-01, 1.676241012905858e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.005057024847226e-06
71, 9.796691334530003e-01, 4.161209946535680e-03, 4.606664834694134e-01, 7.125672565323276e+01, -1.416021479178305e+01, 9.478040716651591e+04, 1.072113922050504e-04, 3.562068613749027e+04, 2.693680053837969e+02, 4.793222282149482e-01, 1.943408809335668e-01, 1.697219861379819e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.181300607624354e-06
72, 9.902099327751225e-01, 2.038144568038185e-03, 4.577633159404842e-01, 4.672693751590840e+01, -9.594088331924722e+00, 9.321833686252711e+04, 1.067585153563408e-04, 3.629317329025931e+04, 2.761940390866185e+02, 3.127785583404578e-01, 2.487589969761598e-01, 1.731026680933266e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.890729885840046e-06
73, 0.000000000000000e+00, 0.000000000000000e+00, 5.270402482232447e-01, -1.259543531781557e-02, 7.760708167899708e+01, 1.085460115040339e+05, 1.173938094524110e-04, 4.113286405487931e+04, 2.718789058510006e+02, 4.454725770721352e-01, 6.403900527590359e-01, 1.709701919287288e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.234632296498973e-06
74, 1.000000000000000e+00, 0.000000000000000e+00, 4.620017286452927e-01, 1.357087265783585e+01, -2.935249956060308e+00, 9.353285546830604e+04, 1.063850660831328e-04, 3.732968610261682e+04, 2.814758134031831e+02, 8.935581460675678e-02, 3.326343160365343e-01, 1.756914503224860e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.833249444284811e-06
75, 9.900132357879567e-01, 5.126793109677517e-04, 4.832233789773052e-01, 6.092347581414469e+01, -2.680187971625136e+00, 9.889738897785232e+04, 1.132786994610112e-04, 3.801976958540150e+04, 2.740891777357052e+02, 3.802434985014510e-01, 3.884763390263048e-01, 1.720644597189740e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.517790845685610e-06
76, 9.792686529295750e-01, 9.086466494365681e-04, 4.962792061949108e-01, 8.615856898431902e+01, -2.450021754527038e+00, 1.026741810018368e+05, 1.143986965664785e-04, 3.807567163532464e+04, 2.672710003909205e+02, 5.299356682397632e-01, 3.929999707822570e-01, 1.686753358284844e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.466271273260156e-06
77, 9.677310709927170e-01, 1.146430808506373e-03, 4.998287475042851e-01, 9.139591063699099e+01, -1.120786183607403e+00, 1.037199905393324e+05, 1.146891930193604e-04, 3.814506378755659e+04, 2.658566083413123e+02, 5.594555810434105e-01, 3.986152307571945e-01, 1.679672132549657e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.730410160513630e-06
78, 9.553684015009127e-01, 1.202088086728375e-03, 4.998068176265233e-01, 9.119085908543431e+01, 3.418843635842178e-01, 1.037448626622409e+05, 1.146251114514345e-04, 3.817030351524804e+04, 2.660441922892585e+02, 5.579900398836428e-01, 4.006576466230464e-01, 1.680612293982297e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.709009021736332e-06
79, 9.421516285906651e-01, 1.050696491650271e-03, 4.997320013145797e-01, 9.120474203622875e+01, 1.807283984002841e+00, 1.037505501416141e+05, 1.146921802491802e-04, 3.816980646559947e+04, 2.660805576107722e+02, 5.582260386700024e-01, 4.006174250287106e-01, 1.680794519264977e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.716538029080016e-06
80, 9.280557988527762e-01, 6.609431018311256e-04, 4.992466599623970e-01, 9.157710468338207e+01, 3.264398830261889e+00, 1.036853356873458e+05, 1.145730870790244e-04, 3.811025702734826e+04, 2.659237062637816e+02, 5.614616726535466e-01, 3.957986441379793e-01, 1.680008459653277e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.681328598013035e-06
81, 9.130604883392119e-01, 1.372596934282441e-05, 4.984100621333038e-01, 9.202983673578483e+01, 4.626200675331300e+00, 1.035514559383111e+05, 1.144130230397666e-04, 3.801339089690171e+04, 2.656930262100265e+02, 5.657843742177013e-01, 3.879601712310513e-01, 1.678852013647835e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.627465257033018e-06
82, 8.971495471667457e-01, -8.926562825742297e-04, 4.972565071928186e-01, 9.248669557859839e+01, 5.884540466843018e+00, 1.033535919584146e+05, 1.141759416883261e-04, 3.788711630637952e+04, 2.654247526960703e+02, 5.706325253530498e-01, 3.777419458092374e-01, 1.677506513103075e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.548659061411520e-06
83, 8.803129620327633e-01, -2.069855821665216e-03, 4.958263386964254e-01, 9.297420823891311e+01, 7.072278092759325e+00, 1.031022145496619e+05, 1.138739621417779e-04, 3.773392387107758e+04, 2.651140358751427e+02, 5.761300484464736e-01, 3.653455101497867e-01, 1.675947347112091e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.449759101069248e-06
84, 8.625472678877044e-01, -3.524749405351230e-03, 4.941543081224453e-01, 9.351829297316732e+01, 8.183309779654016e+00, 1.028061805451378e+05, 1.135158203355055e-04, 3.755571684034774e+04, 2.647547833393932e+02, 5.823976564428395e-01, 3.509248764797889e-01, 1.674143565566366e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.334830623517623e-06
85, 8.438563721185690e-01, -5.259985863981182e-03, 4.922591140289945e-01, 9.412186472877052e+01, 9.218896449419786e+00, 1.024697265346654e+05, 1.131050587130546e-04, 3.735406719978536e+04, 2.643470543240820e+02, 5.894323204471331e-01, 3.346072509387106e-01, 1.672095001163937e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.206072891041762e-06
86, 8.242524493239447e-01, -7.275588192224380e-03, 4.901476242151444e-01, 9.477915763347789e+01, 1.018035242316419e+01, 1.020941263033854e+05, 1.126417004504288e-04, 3.712989887746044e+04, 2.638925986572376e+02, 5.971926021535495e-01, 3.164673984119805e-01, 1.669809927317587e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.064566418649425e-06
87, 8.037565062310845e-01, -9.567165125636290e-03, 4.878460630994264e-01, 9.548767645151150e+01, 1.106960355062064e+01, 1.016845865775368e+05, 1.121363575110896e-04, 3.688557715562611e+04, 2.633929364303978e+02, 6.056370524147493e-01, 2.966967191421077e-01, 1.667295427471324e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.913925077357761e-06
88, 7.823991378616322e-01, -1.212751900276340e-02, 4.853330199550124e-01, 9.624434460869567e+01, 1.189821227741505e+01, 1.012369124392882e+05, 1.115865131221729e-04, 3.661926467473531e+04, 2.628452449646372e+02, 6.147946253456102e-01, 2.751465327496490e-01, 1.664536668649126e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.753898989253943e-06
89, 7.602213103155298e-01, -1.494920518898824e-02, 4.825247282455683e-01, 9.705529449881183e+01, 1.267314886357391e+01, 1.007351472046397e+05, 1.109722096589865e-04, 3.632313746309131e+04, 2.622370947159302e+02, 6.248488194068670e-01, 2.511837181438107e-01, 1.661470234657924e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.579853829024257e-06
90, 7.372740289518219e-01, -1.801980109415595e-02, 4.793613394060089e-01, 9.793973773554147e+01, 1.337153553331344e+01, 1.001686840134094e+05, 1.102834083057821e-04, 3.599080350829968e+04, 2.615525043249852e+02, 6.360305802131070e-01, 2.242910293507562e-01, 1.658014408053108e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.390351635191537e-06
91, 7.136169047046448e-01, -2.131201976809186e-02, 4.758094522722657e-01, 9.890423015133754e+01, 1.395948602557922e+01, 9.953141233634672e+04, 1.095054594943995e-04, 3.561890550037589e+04, 2.607821432504836e+02, 6.484511704556780e-01, 1.941967905718087e-01, 1.654120574684142e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.184463715614391e-06
92, 6.893183264112479e-01, -2.478833854396070e-02, 4.719159705350687e-01, 9.994348733198299e+01, 1.439923195046325e+01, 9.883232041719664e+04, 1.086491852579008e-04, 3.521180356951399e+04, 2.599285240948295e+02, 6.620263013427637e-01, 1.612538264964560e-01, 1.649799661725673e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.967514913843370e-06
93, 6.644539843237990e-01, -2.839510613180063e-02, 4.677357425691478e-01, 1.010343317422352e+02, 1.467348427964601e+01, 9.808100177274550e+04, 1.077258023368744e-04, 3.477550490966541e+04, 2.590020677482558e+02, 6.765509410594380e-01, 1.259482433293940e-01, 1.645102597791489e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.744471969883397e-06
94, 6.391086652481033e-01, -3.208042035305660e-02, 4.632684686726295e-01, 1.021511373222740e+02, 1.478346167486433e+01, 9.727614932359895e+04, 1.067326320207725e-04, 3.431122351297498e+04, 2.580083778843162e+02, 6.919038379133262e-01, 8.837827813751722e-02, 1.640056002364049e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.516637748551322e-06
95, 6.133743326418967e-01, -3.578742752248271e-02, 4.585128583722925e-01, 1.032865913479366e+02, 1.472056111787475e+01, 9.641729934058913e+04, 1.056758536027161e-04, 3.381904203852330e+04, 2.569449742690651e+02, 7.080926642662011e-01, 4.855061974963281e-02, 1.634645382488921e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.286681806177461e-06
96, 5.873493149061568e-01, -3.945724019043630e-02, 4.534329366061427e-01, 1.044335750714748e+02, 1.447177098094950e+01, 9.549723804436233e+04, 1.045461270831883e-04, 3.329594139143753e+04, 2.558047357398746e+02, 7.251940576566179e-01, 6.220960963056800e-03, 1.628832317660167e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.054589749622806e-06
97, 5.611364980819680e-01, -4.302622847446270e-02, 4.480012005007007e-01, 1.055866606206700e+02, 1.400755733924229e+01, 9.451048513810008e+04, 1.033385304763870e-04, 3.273958505376528e+04, 2.545800329339580e+02, 7.432884086991934e-01, -3.879977083801411e-02, 1.622575315811218e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.821420072528356e-06
98, 5.348414520162208e-01, -4.642314586909452e-02, 4.422160592328293e-01, 1.067292436187350e+02, 1.328538030378546e+01, 9.345588046539847e+04, 1.020445934284738e-04, 3.215068656401467e+04, 2.532713625241426e+02, 7.623349798075663e-01, -8.645383563404876e-02, 1.615873987786066e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.588483739710570e-06
99, 5.085710582705603e-01, -4.956943638536424e-02, 4.362021657857558e-01, 1.078309975407995e+02, 1.225390496497179e+01, 9.235586459427679e+04, 1.006783875883840e-04, 3.154224325164553e+04, 2.519040235861455e+02, 7.819440891819588e-01, -1.356894807188779e-01, 1.608855215750694e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.361384443386092e-06
100, 4.824322645220492e-01, -5.237891983256229e-02, 4.302931605154499e-01, 1.088436871718207e+02, 1.087412257487610e+01, 9.127208864818384e+04, 9.929679628736879e-05, 3.094742018388433e+04, 2.505476616112025e+02, 8.011270967846287e-01, -1.838229663816994e-01, 1.601875508509127e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.151298513918672e-06
101, 4.565321262413827e-01, -5.476843001311935e-02, 4.249784325226457e-01, 1.097068293196326e+02, 9.153247567682042e+00, 9.029524006011910e+04, 9.799470210409928e-05, 3.041457348599202e+04, 2.493131497742048e+02, 8.183737678651286e-01, -2.269412822029316e-01, 1.595507784005776e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.971271382113560e-06
102, 4.309776945316711e-01, -5.667196600494591e-02, 4.208302036944805e-01, 1.103720808484027e+02, 7.145324860838403e+00, 8.953240021431314e+04, 9.690045080091587e-05, 2.999918921529868e+04, 2.483321566757930e+02, 8.319460833145094e-01, -2.605544588291050e-01, 1.590437456211375e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.834086301509264e-06
103, 4.058743546939699e-01, -5.804794141464051e-02, 4.183745107598636e-01, 1.108071079154626e+02, 4.940496534644019e+00, 8.908244383854789e+04, 9.614513393165285e-05, 2.975182399752630e+04, 2.477300692211392e+02, 8.402247013763011e-01, -2.805714198523916e-01, 1.587321002660642e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.749402547129408e-06
104, 3.813233502321191e-01, -5.888588086556319e-02, 4.179151897175908e-01, 1.109912809928749e+02, 2.656352732167094e+00, 8.900213791644444e+04, 9.582295315144490e-05, 2.970199292392683e+04, 2.475869666954652e+02, 8.421943358178170e-01, -2.846037840908709e-01, 1.586579784906738e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.721803938491712e-06
105, 3.574185078821566e-01, -5.920763651847095e-02, 4.193879277002194e-01, 1.109126237885113e+02, 4.288409082285375e-01, 8.927813835664980e+04, 9.594862323253602e-05, 2.984470878389974e+04, 2.479029905801145e+02, 8.378737267214701e-01, -2.730551200054008e-01, 1.588216410649419e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.749098996757952e-06
106, 3.342429358801284e-01, -5.906791596864028e-02, 4.223969280310554e-01, 1.105866810657198e+02, -1.617770849420786e+00, 8.983544970236125e+04, 9.646343837289064e-05, 3.014245631483317e+04, 2.485926216519431e+02, 8.283913909446082e-01, -2.489611880648211e-01, 1.591784576488808e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.823964356324398e-06
107, 3.118664276973782e-01, -5.854125300512560e-02, 4.263187041463289e-01, 1.100589182771662e+02, -3.392988064407017e+00, 9.055722792737072e+04, 9.724494359195341e-05, 3.053490340854245e+04, 2.495126155000571e+02, 8.156466104381983e-01, -2.172041033411746e-01, 1.596537620899626e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.933527599252350e-06
108, 2.903443538188037e-01, -5.771456938325678e-02, 4.305047105463957e-01, 1.094036609401349e+02, -4.869265999401205e+00, 9.132343579822830e+04, 9.814597288971962e-05, 3.095783445704191e+04, 2.505088141124053e+02, 8.017211090519395e-01, -1.829802363416465e-01, 1.601675348507996e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.061481229269556e-06
109, 2.697185127075461e-01, -5.666535841152082e-02, 4.345389546093857e-01, 1.087064503523025e+02, -6.100414237404130e+00, 9.205943845558207e+04, 9.905847414498183e-05, 3.136773638903298e+04, 2.514692054748635e+02, 7.881667822008858e-01, -1.498106942777934e-01, 1.606619563142932e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.195008347172631e-06
110, 2.500188921171321e-01, -5.545157462210820e-02, 4.382923568719456e-01, 1.080185206149554e+02, -7.175455856004819e+00, 9.274359424788044e+04, 9.992800585349671e-05, 3.174964288647234e+04, 2.523511526607934e+02, 7.756020168827795e-01, -1.189065617460404e-01, 1.611152321476407e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.327574047062619e-06
111, 2.312652604752347e-01, -5.411098563541492e-02, 4.418052986382732e-01, 1.073499714077079e+02, -8.165006930545493e+00, 9.338424906247834e+04, 1.007482724576792e-04, 3.210673507516080e+04, 2.531602813788393e+02, 7.639711825775440e-01, -9.001041989122968e-02, 1.615304440668790e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.458446953937164e-06
112, 2.134677889585094e-01, -5.267150950735593e-02, 4.450966115857511e-01, 1.066872224446217e+02, -9.105293204912408e+00, 9.398392693396362e+04, 1.015218610679889e-04, 3.244184887822035e+04, 2.539110808015696e+02, 7.530856827892086e-01, -6.289278389286182e-02, 1.619151787526737e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.587096770711454e-06
113, 1.966278853323502e-01, -5.115483244910371e-02, 4.480824921052095e-01, 1.060050756601929e+02, -1.001535108242189e+01, 9.452441711556193e+04, 1.022090051923295e-04, 3.274936679811694e+04, 2.546098949067136e+02, 7.428685221518949e-01, -3.800822545750256e-02, 1.622728045250133e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.706577620332902e-06
114, 1.807389282657673e-01, -4.957928727995044e-02, 4.509705365348573e-01, 1.053050940610728e+02, -1.096241765549175e+01, 9.504658620707980e+04, 1.028444769452610e-04, 3.304742837158814e+04, 2.552817958789546e+02, 7.329646577758496e-01, -1.388888098198896e-02, 1.626162312704145e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.823402547235806e-06
115, 1.657891003057805e-01, -4.794447668826531e-02, 4.542649438874857e-01, 1.045812125936749e+02, -1.199127983560542e+01, 9.564886668452212e+04, 1.035814495372231e-04, 3.338088677774439e+04, 2.559876372648118e+02, 7.224741640330554e-01, 1.309479917735705e-02, 1.629765574476247e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.964506616982983e-06
116, 1.517602002148469e-01, -4.625658782855373e-02, 4.577199971032632e-01, 1.037611962313637e+02, -1.294971759018396e+01, 9.627770076447559e+04, 1.043636842432811e-04, 3.373345158158035e+04, 2.567386415445329e+02, 7.112082614994323e-01, 4.162458198239540e-02, 1.633594359014104e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.119331948316223e-06
117, 1.386245226308215e-01, -4.455424520999801e-02, 4.607512919140734e-01, 1.028640533831142e+02, -1.378469104224280e+01, 9.681961356588724e+04, 1.050477080329537e-04, 3.405242448904671e+04, 2.574612196335784e+02, 7.002567820939197e-01, 6.743608577317398e-02, 1.637273340324503e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.258410937062532e-06
118, 1.263522948838640e-01, -4.285169859857896e-02, 4.635261739425697e-01, 1.019647988353379e+02, -1.467755954874551e+01, 9.731351343664894e+04, 1.056375443659606e-04, 3.434648338387993e+04, 2.581299281966417e+02, 6.900196647321368e-01, 9.123153078130619e-02, 1.640673795433786e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.385426009267699e-06
119, 1.149133568410259e-01, -4.114110314729173e-02, 4.670564869207702e-01, 1.010634396988047e+02, -1.578414813564642e+01, 9.795932341068343e+04, 1.064383246335236e-04, 3.470334702546780e+04, 2.588405417137075e+02, 6.790360648755256e-01, 1.201091784498862e-01, 1.644282876024486e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.563385930904060e-06
120, 1.042777035640688e-01, -3.940407738943267e-02, 4.707371476494005e-01, 1.000018599563786e+02, -1.677916932080473e+01, 9.862611874703268e+04, 1.072897685723386e-04, 3.508201701943681e+04, 2.596189736761312e+02, 6.668703694587996e-01, 1.507514109279410e-01, 1.648231129438320e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.757842748460893e-06
121, 9.440054689035275e-02, -3.769925895918427e-02, 4.734676738361630e-01, 9.880905588646321e+01, -1.755586111036892e+01, 9.909843355392606e+04, 1.078146235372153e-04, 3.538504378470238e+04, 2.603512995939103e+02, 6.552796549678472e-01, 1.752725420875972e-01, 1.651940520413662e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.887847099350245e-06
122, 8.524499951109493e-02, -3.602248048508341e-02, 4.771860013673702e-01, 9.769654479290112e+01, -1.874088158362190e+01, 9.977641566694298e+04, 1.087060643895810e-04, 3.576298629643174e+04, 2.610816969300816e+02, 6.435784306830765e-01, 2.058559062099173e-01, 1.655635320111869e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.104818483882342e-06
123, 7.678466021583086e-02, -3.432003951229461e-02, 4.809151369385596e-01, 9.636287200772634e+01, -1.980942124176119e+01, 1.004453524029731e+05, 1.095175223502273e-04, 3.615322449333956e+04, 2.618839823419491e+02, 6.305592502583065e-01, 2.374342455077618e-01, 1.659688240960813e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.317278446342188e-06
124, 6.896560533352677e-02, -3.267588849206685e-02, 4.842078454009216e-01, 9.488813323769142e+01, -2.074388517002440e+01, 1.010217019091188e+05, 1.101716628867955e-04, 3.651197950575289e+04, 2.626841703149277e+02, 6.173789967712439e-01, 2.664649441850278e-01, 1.663724815091957e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.499068563631727e-06
125, 6.176131976496931e-02, -3.103576263806939e-02, 4.886108847808341e-01, 9.338622248846021e+01, -2.201990818358878e+01, 1.018231162047114e+05, 1.112662896756797e-04, 3.696106890180172e+04, 2.635188764572646e+02, 6.034126406215318e-01, 3.028055623917175e-01, 1.667929417555434e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.796111246215662e-06
126, 5.513350344186865e-02, -2.941431835603482e-02, 4.919819315048804e-01, 9.159797318661758e+01, -2.292863099570291e+01, 1.024042980745676e+05, 1.118596784750914e-04, 3.733723213374148e+04, 2.643767819789194e+02, 5.888073238875094e-01, 3.332449459879202e-01, 1.672244412510040e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.984109815011350e-06
127, 4.903557444080699e-02, -2.785032170269021e-02, 4.966662771919247e-01, 8.977276606279118e+01, -2.425633188288618e+01, 1.032529381868609e+05, 1.130362645169277e-04, 3.781895006232645e+04, 2.652620611510292e+02, 5.734488396383067e-01, 3.722258871547438e-01, 1.676690239189229e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.329408818946925e-06
128, 4.345677999552806e-02, -2.625926433052055e-02, 5.005203778251834e-01, 8.761231375047728e+01, -2.526011140306101e+01, 1.039204334476183e+05, 1.137430349059258e-04, 3.824603461421526e+04, 2.661919975862854e+02, 5.569762308196101e-01, 4.067858584627248e-01, 1.681352868284491e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.570736803392812e-06
129, 3.832874067354274e-02, -2.476339282995952e-02, 5.054780484593030e-01, 8.530669687288392e+01, -2.656011658594705e+01, 1.048092614066797e+05, 1.149417093170146e-04, 3.876524007593406e+04, 2.671594391834408e+02, 5.394332898785829e-01, 4.488003162102409e-01, 1.686195460135231e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.959629228798800e-06
130, 3.366659147838275e-02, -2.321107909312138e-02, 5.100079868574640e-01, 8.263992354816462e+01, -2.761585732179580e+01, 1.055988082914104e+05, 1.158451545346259e-04, 3.926231796476400e+04, 2.681818015234252e+02, 5.204001486021687e-01, 4.890241957671566e-01, 1.691304037205015e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.287947027751151e-06
131, 2.938428524786900e-02, -2.177443129409373e-02, 5.152068304097208e-01, 7.970929065660157e+01, -2.877976092155930e+01, 1.065183630391239e+05, 1.170331319798947e-04, 3.981939861565230e+04, 2.692423855722801e+02, 5.000527978323717e-01, 5.341035394844257e-01, 1.696593951707064e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.719526076665346e-06
132, 2.551843997872205e-02, -2.026911308597649e-02, 5.205766063151280e-01, 7.636932578930869e+01, -2.982025259291173e+01, 1.074610140289099e+05, 1.182064196547443e-04, 4.040206852431120e+04, 2.703642709123774e+02, 4.777774521738909e-01, 5.812535832783733e-01, 1.702178972641999e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.175696655276328e-06
